image_id,path,label,generator_family,release_date,generator,crop_path,cnndetection,univfd,dmimagedetection_progan,dmimagedetection_latent,aeroblade,source
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img006963,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img006963.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img006963.png,-25.34649658203125,-7.678126335144043,-15.794084548950195,-16.01503562927246,-0.048309326171875,fake
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img007005,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img007005.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img007005.png,-24.566139221191406,-6.685497283935547,-23.805112838745117,-1.5719060897827148,-0.03973388671875,fake
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img007159,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img007159.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img007159.png,-24.377750396728516,-4.502050876617432,-18.845043182373047,-12.548030853271484,-0.034698486328125,fake
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img008439,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img008439.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img008439.png,-20.312808990478516,-0.8421119451522827,-11.702106475830078,-8.83159065246582,-0.04486083984375,fake
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img012121,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img012121.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img012121.png,-20.73365592956543,-2.5240063667297363,-4.82607364654541,-10.854864120483398,-0.053192138671875,fake
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img014858,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img014858.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img014858.png,-22.229415893554688,-5.72449254989624,-17.978416442871094,-15.16797924041748,-0.03521728515625,fake
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img015054,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img015054.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img015054.png,-14.907374382019045,-5.269812107086182,-9.217690467834473,-4.642477035522461,-0.031768798828125,fake
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img015966,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img015966.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img015966.png,-23.356592178344727,-3.647141456604004,-18.694684982299805,-17.22018051147461,-0.0389404296875,fake
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img016377,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img016377.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img016377.png,-22.666812896728516,-5.369810581207275,-7.954801559448242,-4.574481964111328,-0.04620361328125,fake
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img017976,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img017976.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img017976.png,-17.7600040435791,-4.51996374130249,-22.26763343811035,-15.129131317138672,-0.0254974365234375,fake
Artifact/generative_inpainting/gc-in/gcinpaint-cutout-data/img018301,data/fakes/images/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img018301.jpg,1,inpainting,2018-06-10,SN-PatchGAN,data/preprocessed/crop200_align16/Artifact_generative_inpainting_gc-in_gcinpaint-cutout-data_img018301.png,-13.56521987915039,-4.9137396812438965,-8.796537399291992,-9.27725315093994,-0.03778076171875,fake
Artifact/big_gan/big/biggan-data/126/img000314,data/fakes/images/Artifact_big_gan_big_biggan-data_126_img000314.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Artifact_big_gan_big_biggan-data_126_img000314.png,-6.077032089233398,-1.03124737739563,2.7744944095611572,0.3696373105049133,-0.0222320556640625,fake
Artifact/big_gan/big/biggan-data/199/img001114,data/fakes/images/Artifact_big_gan_big_biggan-data_199_img001114.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Artifact_big_gan_big_biggan-data_199_img001114.png,0.8194910883903503,-5.815013408660889,1.290385127067566,-9.171319961547852,-0.036865234375,fake
Artifact/big_gan/big/biggan-data/326/img002531,data/fakes/images/Artifact_big_gan_big_biggan-data_326_img002531.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Artifact_big_gan_big_biggan-data_326_img002531.png,3.327049493789673,-2.0204310417175293,5.700422763824463,-1.1816693544387815,-0.024627685546875,fake
Artifact/big_gan/big/biggan-data/342/img002714,data/fakes/images/Artifact_big_gan_big_biggan-data_342_img002714.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Artifact_big_gan_big_biggan-data_342_img002714.png,-6.636923789978027,-2.925652503967285,-1.653431415557861,-8.859856605529785,-0.04705810546875,fake
Artifact/big_gan/big/biggan-data/407/img003432,data/fakes/images/Artifact_big_gan_big_biggan-data_407_img003432.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Artifact_big_gan_big_biggan-data_407_img003432.png,-16.567947387695312,-2.940573215484619,-1.368929743766785,-0.4939578175544739,-0.0267181396484375,fake
Artifact/big_gan/big/biggan-data/542/img004935,data/fakes/images/Artifact_big_gan_big_biggan-data_542_img004935.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Artifact_big_gan_big_biggan-data_542_img004935.png,-6.437040328979492,4.178509712219238,0.647878110408783,-4.266482830047607,-0.0277252197265625,fake
Artifact/big_gan/big/biggan-data/609/img005673,data/fakes/images/Artifact_big_gan_big_biggan-data_609_img005673.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Artifact_big_gan_big_biggan-data_609_img005673.png,-1.9063466787338257,-4.616677284240723,1.451077938079834,-3.691460132598877,-0.03216552734375,fake
Artifact/big_gan/big/biggan-data/618/img005779,data/fakes/images/Artifact_big_gan_big_biggan-data_618_img005779.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Artifact_big_gan_big_biggan-data_618_img005779.png,7.676748275756836,3.499149799346924,3.345837116241455,1.1697609424591064,-0.0219573974609375,fake
Artifact/big_gan/big/biggan-data/64/img006012,data/fakes/images/Artifact_big_gan_big_biggan-data_64_img006012.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Artifact_big_gan_big_biggan-data_64_img006012.png,-2.988987922668457,1.5661455392837524,-1.234389305114746,-0.4383108019828796,-0.03033447265625,fake
Artifact/big_gan/big/biggan-data/894/img008838,data/fakes/images/Artifact_big_gan_big_biggan-data_894_img008838.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Artifact_big_gan_big_biggan-data_894_img008838.png,7.18168830871582,1.1097508668899536,0.7559590935707092,-2.6151959896087646,-0.0212249755859375,fake
DMimageDetection/test/biggan_256/biggan_441_950765,data/fakes/images/DMimageDetection_test_biggan_256_biggan_441_950765.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/DMimageDetection_test_biggan_256_biggan_441_950765.png,-16.217971801757812,-0.9653735756874084,2.809903621673584,-5.450739860534668,-0.028076171875,fake
DMimageDetection/test/biggan_512/biggan_173_832347,data/fakes/images/DMimageDetection_test_biggan_512_biggan_173_832347.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/DMimageDetection_test_biggan_512_biggan_173_832347.png,12.55048656463623,4.564719200134277,10.89536476135254,-11.659789085388184,-0.049896240234375,fake
DMimageDetection/test/biggan_512/biggan_221_561098,data/fakes/images/DMimageDetection_test_biggan_512_biggan_221_561098.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/DMimageDetection_test_biggan_512_biggan_221_561098.png,-6.4636759757995605,0.194264531135559,-6.714777946472168,-7.503268718719482,-0.03179931640625,fake
Forensynths/test/biggan/1_fake/00087914,data/fakes/images/Forensynths_test_biggan_1_fake_00087914.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Forensynths_test_biggan_1_fake_00087914.png,-9.94770336151123,7.299295425415039,8.708468437194824,-6.985395431518555,-0.036956787109375,fake
Forensynths/test/biggan/1_fake/00168052,data/fakes/images/Forensynths_test_biggan_1_fake_00168052.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Forensynths_test_biggan_1_fake_00168052.png,-1.406878113746643,7.840648651123047,6.811486721038818,-14.388017654418944,-0.054718017578125,fake
Forensynths/test/biggan/1_fake/00206642,data/fakes/images/Forensynths_test_biggan_1_fake_00206642.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Forensynths_test_biggan_1_fake_00206642.png,3.997581720352173,4.36814546585083,8.509224891662598,-4.852432727813721,-0.032745361328125,fake
Forensynths/test/biggan/1_fake/00470373,data/fakes/images/Forensynths_test_biggan_1_fake_00470373.jpg,1,gan,2018-09-28,BigGAN,data/preprocessed/crop200_align16/Forensynths_test_biggan_1_fake_00470373.png,-7.1380462646484375,6.241235733032227,10.315526962280272,-7.094951629638672,-0.049468994140625,fake
Forensynths/test/imle/1_fake/00100064,data/fakes/images/Forensynths_test_imle_1_fake_00100064.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00100064.png,8.33073902130127,-1.6105819940567017,0.1093654260039329,-11.653068542480469,-0.032684326171875,fake
Forensynths/test/imle/1_fake/00100076,data/fakes/images/Forensynths_test_imle_1_fake_00100076.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00100076.png,-5.220243453979492,1.883306622505188,0.3950328230857849,-9.169718742370604,-0.0269927978515625,fake
Forensynths/test/imle/1_fake/00100173,data/fakes/images/Forensynths_test_imle_1_fake_00100173.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00100173.png,11.173285484313965,-6.388378620147705,0.6755910515785217,-7.406433582305908,-0.03521728515625,fake
Forensynths/test/imle/1_fake/00100356,data/fakes/images/Forensynths_test_imle_1_fake_00100356.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00100356.png,-0.625786542892456,-1.5429414510726929,3.0586984157562256,-7.466524124145508,-0.02520751953125,fake
Forensynths/test/imle/1_fake/00100930,data/fakes/images/Forensynths_test_imle_1_fake_00100930.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00100930.png,3.3045358657836914,-7.520711898803711,1.0384637117385864,-8.573036193847656,-0.033172607421875,fake
Forensynths/test/imle/1_fake/00101070,data/fakes/images/Forensynths_test_imle_1_fake_00101070.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00101070.png,3.46303129196167,1.8174365758895872,4.3235955238342285,-2.598750352859497,-0.0265655517578125,fake
Forensynths/test/imle/1_fake/00102302,data/fakes/images/Forensynths_test_imle_1_fake_00102302.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00102302.png,11.073529243469238,-1.505434274673462,2.6821749210357666,-4.0536580085754395,-0.024139404296875,fake
Forensynths/test/imle/1_fake/00102689,data/fakes/images/Forensynths_test_imle_1_fake_00102689.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00102689.png,-13.725518226623535,-8.820301055908203,-0.4224103391170501,-4.6144609451293945,-0.03216552734375,fake
Forensynths/test/imle/1_fake/00103009,data/fakes/images/Forensynths_test_imle_1_fake_00103009.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00103009.png,6.463684558868408,6.3057050704956055,4.224222660064697,-6.333974838256836,-0.0274200439453125,fake
Forensynths/test/imle/1_fake/00103534,data/fakes/images/Forensynths_test_imle_1_fake_00103534.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00103534.png,7.327352046966553,1.347803235054016,-2.381073474884033,-9.722075462341309,-0.029327392578125,fake
Forensynths/test/imle/1_fake/00103895,data/fakes/images/Forensynths_test_imle_1_fake_00103895.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00103895.png,2.2722630500793457,-5.545692443847656,-0.4039539694786072,-5.326754093170166,-0.032623291015625,fake
Forensynths/test/imle/1_fake/00104840,data/fakes/images/Forensynths_test_imle_1_fake_00104840.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00104840.png,-7.560190200805664,-6.159719944000244,-3.583582878112793,-3.518364429473877,-0.0262603759765625,fake
Forensynths/test/imle/1_fake/00105112,data/fakes/images/Forensynths_test_imle_1_fake_00105112.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00105112.png,6.349489688873291,-1.1967806816101074,0.5725908279418945,-6.950299263000488,-0.0304412841796875,fake
Forensynths/test/imle/1_fake/00105135,data/fakes/images/Forensynths_test_imle_1_fake_00105135.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00105135.png,-1.4271025657653809,-2.585566520690918,0.6111996173858643,-7.303408622741699,-0.0263824462890625,fake
Forensynths/test/imle/1_fake/00105283,data/fakes/images/Forensynths_test_imle_1_fake_00105283.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00105283.png,12.37754726409912,-2.9931764602661133,3.717890977859497,-7.5602803230285645,-0.0343017578125,fake
Forensynths/test/imle/1_fake/00105760,data/fakes/images/Forensynths_test_imle_1_fake_00105760.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00105760.png,-13.235321044921877,-8.860130310058594,-5.049139976501465,-6.0116167068481445,-0.0271453857421875,fake
Forensynths/test/imle/1_fake/00106358,data/fakes/images/Forensynths_test_imle_1_fake_00106358.jpg,1,other,2018-11-29,IMLE,data/preprocessed/crop200_align16/Forensynths_test_imle_1_fake_00106358.png,15.57797908782959,5.222620487213135,4.347912788391113,-4.703668117523193,-0.0283050537109375,fake
Artifact/stylegan1/sg1/1-million-fake-faces-2/1m_faces_24_35_26_27_28_29_30/1m_faces_24_35_26_27_28_29_30/1m_faces_30/img001481,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-2_1m_faces_24_35_26_27_28_29_30_1m_faces_24_35_26_27_28_29_30_1m_faces_30_img001481.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-2_1m_faces_24_35_26_27_28_29_30_1m_faces_24_35_26_27_28_29_30_1m_faces_30_img001481.png,2.6031076908111572,-3.9754228591918945,-4.347134590148926,0.0324695296585559,-0.02374267578125,fake
Artifact/stylegan1/sg1/1-million-fake-faces-3/1m_faces_31__45/1m_faces_39/img002346,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-3_1m_faces_31__45_1m_faces_39_img002346.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-3_1m_faces_31__45_1m_faces_39_img002346.png,-13.194025039672852,-4.302918434143066,-5.71163272857666,-4.873968124389648,-0.032135009765625,fake
Artifact/stylegan1/sg1/1-million-fake-faces-3/1m_faces_31__45/1m_faces_40/img002477,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-3_1m_faces_31__45_1m_faces_40_img002477.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-3_1m_faces_31__45_1m_faces_40_img002477.png,-21.48130989074707,-6.618126392364502,-6.015397071838379,-10.229095458984377,-0.03814697265625,fake
Artifact/stylegan1/sg1/1-million-fake-faces-3/1m_faces_31__45/1m_faces_42/img002634,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-3_1m_faces_31__45_1m_faces_42_img002634.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-3_1m_faces_31__45_1m_faces_42_img002634.png,-14.070717811584473,-2.4854846000671387,-2.005549430847168,-4.6728515625,-0.04241943359375,fake
Artifact/stylegan1/sg1/1-million-fake-faces-4/1m_faces_46__60/1m_faces_48/img003205,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-4_1m_faces_46__60_1m_faces_48_img003205.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-4_1m_faces_46__60_1m_faces_48_img003205.png,-22.41434669494629,-6.6736063957214355,-6.878645420074463,0.1106994152069091,-0.03802490234375,fake
Artifact/stylegan1/sg1/1-million-fake-faces-4/1m_faces_46__60/1m_faces_51/img003580,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-4_1m_faces_46__60_1m_faces_51_img003580.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-4_1m_faces_46__60_1m_faces_51_img003580.png,-18.375408172607425,-7.436713218688965,-5.093791484832764,-0.6944969892501831,-0.0282440185546875,fake
Artifact/stylegan1/sg1/1-million-fake-faces-4/1m_faces_46__60/1m_faces_60/img004424,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-4_1m_faces_46__60_1m_faces_60_img004424.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-4_1m_faces_46__60_1m_faces_60_img004424.png,-9.47243881225586,-4.605685710906982,-4.033097267150879,5.562746047973633,-0.0286712646484375,fake
Artifact/stylegan1/sg1/1-million-fake-faces-5/1m_faces_61__75/1m_faces_75/img005941,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-5_1m_faces_61__75_1m_faces_75_img005941.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-5_1m_faces_61__75_1m_faces_75_img005941.png,-17.641616821289062,-5.196659564971924,-8.352259635925293,-1.7622294425964355,-0.0264739990234375,fake
Artifact/stylegan1/sg1/1-million-fake-faces-6/1m_faces_76__90/1m_faces_79/img006389,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-6_1m_faces_76__90_1m_faces_79_img006389.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-6_1m_faces_76__90_1m_faces_79_img006389.png,-21.71666145324707,-5.4229960441589355,-5.806199550628662,0.5233684778213501,-0.043853759765625,fake
Artifact/stylegan1/sg1/1-million-fake-faces-6/1m_faces_76__90/1m_faces_87/img007108,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-6_1m_faces_76__90_1m_faces_87_img007108.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-6_1m_faces_76__90_1m_faces_87_img007108.png,-5.444500923156738,-3.2538070678710938,-3.150504350662231,-6.018757343292236,-0.032958984375,fake
Artifact/stylegan1/sg1/1-million-fake-faces-7/1m_faces_91__99/1m_faces_95/img007980,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces-7_1m_faces_91__99_1m_faces_95_img007980.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces-7_1m_faces_91__99_1m_faces_95_img007980.png,-4.005981922149658,-4.633299350738525,1.6905951499938965,-0.6156701445579529,-0.0360107421875,fake
Artifact/stylegan1/sg1/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/img008676,data/fakes/images/Artifact_stylegan1_sg1_1-million-fake-faces_1m_faces_00_01_02_03_1m_faces_00_01_02_03_1m_faces_02_img008676.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Artifact_stylegan1_sg1_1-million-fake-faces_1m_faces_00_01_02_03_1m_faces_00_01_02_03_1m_faces_02_img008676.png,-2.933032512664795,-3.0155177116394043,1.8368090391159055,-5.361444473266602,-0.02960205078125,fake
Forensynths/test/stylegan/bedroom/1_fake/011412,data/fakes/images/Forensynths_test_stylegan_bedroom_1_fake_011412.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Forensynths_test_stylegan_bedroom_1_fake_011412.png,-12.46472454071045,-7.178333759307861,4.791254043579102,1.038540601730347,-0.0312347412109375,fake
Forensynths/test/stylegan/bedroom/1_fake/023287,data/fakes/images/Forensynths_test_stylegan_bedroom_1_fake_023287.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Forensynths_test_stylegan_bedroom_1_fake_023287.png,11.925447463989258,-4.4937520027160645,9.653905868530272,4.090730667114258,-0.041259765625,fake
Forensynths/test/stylegan/bedroom/1_fake/090572,data/fakes/images/Forensynths_test_stylegan_bedroom_1_fake_090572.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Forensynths_test_stylegan_bedroom_1_fake_090572.png,-3.637592077255249,-3.444027900695801,4.52699613571167,3.295640707015991,-0.0285797119140625,fake
Forensynths/test/stylegan/car/1_fake/018366,data/fakes/images/Forensynths_test_stylegan_car_1_fake_018366.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Forensynths_test_stylegan_car_1_fake_018366.png,4.033458709716797,-0.2692477703094482,16.12785530090332,-7.09179162979126,-0.0311431884765625,fake
Forensynths/test/stylegan/car/1_fake/052643,data/fakes/images/Forensynths_test_stylegan_car_1_fake_052643.jpg,1,gan,2018-12-12,StyleGAN1,data/preprocessed/crop200_align16/Forensynths_test_stylegan_car_1_fake_052643.png,3.539489984512329,-2.603348731994629,18.745018005371097,-5.782707214355469,-0.034637451171875,fake
Artifact/gau_gan/gau/gaugan-ade/img001292,data/fakes/images/Artifact_gau_gan_gau_gaugan-ade_img001292.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Artifact_gau_gan_gau_gaugan-ade_img001292.png,6.326428413391113,9.6614351272583,6.257309436798096,-12.263886451721191,-0.0533447265625,fake
Artifact/gau_gan/gau/gaugan-coco/img000097,data/fakes/images/Artifact_gau_gan_gau_gaugan-coco_img000097.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Artifact_gau_gan_gau_gaugan-coco_img000097.png,6.812393665313721,-0.0910850763320922,5.631950378417969,-19.70987892150879,-0.0509033203125,fake
Artifact/gau_gan/gau/gaugan-coco/img000432,data/fakes/images/Artifact_gau_gan_gau_gaugan-coco_img000432.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Artifact_gau_gan_gau_gaugan-coco_img000432.png,-2.591755628585815,4.288811683654785,2.7960965633392334,-8.99189281463623,-0.052337646484375,fake
Artifact/gau_gan/gau/gaugan-coco/img001889,data/fakes/images/Artifact_gau_gan_gau_gaugan-coco_img001889.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Artifact_gau_gan_gau_gaugan-coco_img001889.png,-13.197979927062988,7.744197845458984,0.2491172850131988,-6.98630952835083,-0.036376953125,fake
Artifact/gau_gan/gau/gaugan-coco/img002230,data/fakes/images/Artifact_gau_gan_gau_gaugan-coco_img002230.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Artifact_gau_gan_gau_gaugan-coco_img002230.png,1.2022161483764648,1.2035919427871704,-0.0231318362057209,-18.305543899536133,-0.056243896484375,fake
Artifact/gau_gan/gau/gaugan-coco/img002443,data/fakes/images/Artifact_gau_gan_gau_gaugan-coco_img002443.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Artifact_gau_gan_gau_gaugan-coco_img002443.png,-3.0365793704986572,9.201969146728516,7.1261186599731445,-8.063850402832031,-0.044647216796875,fake
Artifact/gau_gan/gau/gaugan-coco/img003018,data/fakes/images/Artifact_gau_gan_gau_gaugan-coco_img003018.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Artifact_gau_gan_gau_gaugan-coco_img003018.png,3.204841375350952,8.174591064453125,6.9224748611450195,4.5841288566589355,-0.0279388427734375,fake
Artifact/gau_gan/gau/gaugan-coco/img003221,data/fakes/images/Artifact_gau_gan_gau_gaugan-coco_img003221.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Artifact_gau_gan_gau_gaugan-coco_img003221.png,3.1462461948394775,-0.1251009106636047,11.589489936828612,1.516259789466858,-0.038055419921875,fake
Artifact/gau_gan/gau/gaugan-coco/img003953,data/fakes/images/Artifact_gau_gan_gau_gaugan-coco_img003953.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Artifact_gau_gan_gau_gaugan-coco_img003953.png,6.372844219207764,8.26407527923584,3.2958695888519287,-18.748722076416016,-0.06488037109375,fake
Forensynths/test/gaugan/1_fake/000000014038,data/fakes/images/Forensynths_test_gaugan_1_fake_000000014038.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Forensynths_test_gaugan_1_fake_000000014038.png,4.295624256134033,6.135599613189697,11.544254302978516,-7.322977542877197,-0.036529541015625,fake
Forensynths/test/gaugan/1_fake/000000020247,data/fakes/images/Forensynths_test_gaugan_1_fake_000000020247.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Forensynths_test_gaugan_1_fake_000000020247.png,7.277414798736572,10.332472801208496,2.195197820663452,-22.106595993041992,-0.06378173828125,fake
Forensynths/test/gaugan/1_fake/000000049091,data/fakes/images/Forensynths_test_gaugan_1_fake_000000049091.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Forensynths_test_gaugan_1_fake_000000049091.png,2.5383946895599365,10.746546745300291,14.081090927124023,-11.65849494934082,-0.0482177734375,fake
Forensynths/test/gaugan/1_fake/000000066817,data/fakes/images/Forensynths_test_gaugan_1_fake_000000066817.jpg,1,gan,2019-03-18,GauGAN,data/preprocessed/crop200_align16/Forensynths_test_gaugan_1_fake_000000066817.png,6.499919891357422,10.531781196594238,6.71032190322876,-4.613592147827148,-0.03131103515625,fake
